,,,,1,-117456896
6237,-104366080,F9C78000,,,
6239,-106037248,F9AE0000,,,
6241,-107626496,F995C000,,,
6243,-109117440,F97F0000,,,
6245,-110723072,F9668000,,,
6247,-112295936,F94E8000,,,
6249,-113901568,F9360000,,,
6251,-115671040,F91B0000,,,
6253,-123748352,F89FC000,,,
6255,-124518400,F8940000,,,
6257,-125124608,F88AC000,,,
6259,-125861888,F87F8000,,,
6261,-126304256,F878C000,,,
6263,-126697472,F872C000,,,
6265,-127139840,F86C0000,,,
6267,-127385600,F8684000,,,
6269,-127680512,F863C000,,,
6271,-127762432,F8628000,,,
6273,-127631360,F8648000,,,
6275,-127385600,F8684000,,,
6277,-126812160,F8710000,,,
6279,-126107648,F87BC000,,,
6281,-125206528,F8898000,,,
6283,-124157952,F8998000,,,
6285,-123043840,F8AA8000,,,
6287,-121651200,F8BFC000,,,
6289,-120291328,F8D48000,,,
6291,-118996992,F8E84000,,,
6293,-117686272,F8FC4000,,,
6295,-116555776,F90D8000,,,
6297,-115458048,F91E4000,,,
6299,-114245632,F930C000,,,
6301,-113115136,F9420000,,,
6303,-111935488,F9540000,,,
6305,-110542848,F9694000,,,
6307,-109248512,F97D0000,,,
6309,-107905024,F9918000,,,
6311,-106512384,F9A6C000,,,
6313,-105054208,F9BD0000,,,
6315,-103497728,F9D4C000,,,
6317,-102088704,F9EA4000,,,
6319,-100761600,F9FE8000,,,
6321,-99631104,FA0FC000,,,
6323,-98648064,FA1EC000,,,
6325,-97681408,FA2D8000,,,
6327,-96780288,FA3B4000,,,
6329,-95944704,FA480000,,,
6331,-95174656,FA53C000,,,
6333,-94519296,FA5DC000,,,
6335,-93863936,FA67C000,,,
6337,-93192192,FA720000,,,
6339,-92684288,FA79C000,,,
6341,-92209152,FA810000,,,
6343,-91783168,FA878000,,,
6345,-91652096,FA898000,,,
6347,-91701248,FA88C000,,,
6349,-91799552,FA874000,,,
6351,-92012544,FA840000,,,
6353,-92569600,FA7B8000,,,
6355,-93388800,FA6F0000,,,
6357,-94208000,FA628000,,,
6359,-95289344,FA520000,,,
6361,-96534528,FA3F0000,,,
6363,-97763328,FA2C4000,,,
6365,-105857024,F9B0C000,,,
6367,-107495424,F997C000,,,
6369,-108953600,F9818000,,,
6371,-110444544,F96AC000,,,
6373,-112066560,F9520000,,,
6375,-113688576,F9394000,,,
6377,-115474432,F91E0000,,,
6379,-117178368,F9040000,,,
6381,-118603776,F8EE4000,,,
6383,-120061952,F8D80000,,,
6385,-121339904,F8C48000,,,
6387,-122404864,F8B44000,,,
6389,-123469824,F8A40000,,,
6391,-124223488,F8988000,,,
6393,-124878848,F88E8000,,,
6395,-125632512,F8830000,,,
6397,-126222336,F87A0000,,,
6399,-126615552,F8740000,,,
6401,-126992384,F86E4000,,,
6403,-127270912,F86A0000,,,
6405,-127483904,F866C000,,,
6407,-127565824,F8658000,,,
6409,-127483904,F866C000,,,
6411,-127221760,F86AC000,,,
6413,-126615552,F8740000,,,
6415,-125976576,F87DC000,,,
6417,-125108224,F88B0000,,,
6419,-124010496,F89BC000,,,
6421,-122945536,F8AC0000,,,
6423,-121634816,F8C00000,,,
6425,-120209408,F8D5C000,,,
6427,-118931456,F8E94000,,,
6429,-117637120,F8FD0000,,,
6431,-116441088,F90F4000,,,
6433,-115294208,F920C000,,,
6435,-114130944,F9328000,,,
6437,-112984064,F9440000,,,
6439,-111771648,F9568000,,,
6441,-110510080,F969C000,,,
6443,-109199360,F97DC000,,,
6445,-107806720,F9930000,,,
6447,-106397696,F9A88000,,,
6449,-104923136,F9BF0000,,,
6451,-103366656,F9D6C000,,,
6453,-101974016,F9EC0000,,,
6455,-100630528,FA008000,,,
6457,-99450880,FA128000,,,
6459,-98516992,FA20C000,,,
6461,-97566720,FA2F4000,,,
6463,-96681984,FA3CC000,,,
6465,-95813632,FA4A0000,,,
6467,-95109120,FA54C000,,,
6469,-94470144,FA5E8000,,,
6471,-93716480,FA6A0000,,,
6473,-93077504,FA73C000,,,
6475,-92487680,FA7CC000,,,
6477,-91930624,FA854000,,,
6479,-92454912,FA7D4000,,,
6481,-93126656,FA730000,,,
6483,-94060544,FA64C000,,,
6485,-95109120,FA54C000,,,
6487,-96354304,FA41C000,,,
6489,-97681408,FA2D8000,,,
6491,-98910208,FA1AC000,,,
6493,-100220928,FA06C000,,,
6495,-101531648,F9F2C000,,,
6497,-102776832,F9DFC000,,,
6499,-104218624,F9C9C000,,,
6501,-105873408,F9B08000,,,
6503,-107479040,F9980000,,,
6505,-108937216,F981C000,,,
6507,-110444544,F96AC000,,,
6509,-112115712,F9514000,,,
6511,-113737728,F9388000,,,
6513,-115523584,F91D4000,,,
6515,-117227520,F9034000,,,
6517,-118636544,F8EDC000,,,
6519,-120078336,F8D7C000,,,
6521,-121323520,F8C4C000,,,
6523,-122355712,F8B50000,,,
6525,-123437056,F8A48000,,,
6527,-124289024,F8978000,,,
6529,-124960768,F88D4000,,,
6531,-125665280,F8828000,,,
6533,-126205952,F87A4000,,,
6535,-126582784,F8748000,,,
6537,-126943232,F86F0000,,,
6539,-127303680,F8698000,,,
6541,-127533056,F8660000,,,
6543,-127549440,F865C000,,,
6545,-127483904,F866C000,,,
6547,-127172608,F86B8000,,,
6549,-126664704,F8734000,,,
6551,-126009344,F87D4000,,,
6553,-125124608,F88AC000,,,
6555,-124108800,F89A4000,,,
6557,-122945536,F8AC0000,,,
6559,-121683968,F8BF4000,,,
6561,-120389632,F8D30000,,,
6563,-119046144,F8E78000,,,
6565,-117719040,F8FBC000,,,
6567,-116523008,F90E0000,,,
6569,-115408896,F91F0000,,,
6571,-114294784,F9300000,,,
6573,-113147904,F9418000,,,
6575,-111968256,F9538000,,,
6577,-110690304,F9670000,,,
6579,-109330432,F97BC000,,,
6581,-107905024,F9918000,,,
6583,-106561536,F9A60000,,,
6585,-105070592,F9BCC000,,,
6587,-97714176,FA2D0000,,,
6589,-96780288,FA3B4000,,,
6591,-96010240,FA470000,,,
6593,-95256576,FA528000,,,
6595,-94552064,FA5D4000,,,
6597,-93913088,FA670000,,,
6599,-93257728,FA710000,,,
6601,-92717056,FA794000,,,
6603,-92241920,FA808000,,,
6605,-91799552,FA874000,,,
6607,-91652096,FA898000,,,
6609,-91619328,FA8A0000,,,
6611,-91701248,FA88C000,,,
6613,-91996160,FA844000,,,
6615,-92454912,FA7D4000,,,
6617,-93208576,FA71C000,,,
6619,-94076928,FA648000,,,
6621,-95092736,FA550000,,,
6623,-96419840,FA40C000,,,
6625,-97665024,FA2DC000,,,
6627,-98959360,FA1A0000,,,
6629,-100335616,FA050000,,,
6631,-101580800,F9F20000,,,
6633,-102858752,F9DE8000,,,
6635,-104284160,F9C8C000,,,
6637,-105971712,F9AF0000,,,
6639,-107610112,F9960000,,,
6641,-108986368,F9810000,,,
6643,-110477312,F96A4000,,,
6645,-112099328,F9518000,,,
6647,-113754112,F9384000,,,
6649,-115523584,F91D4000,,,
6651,-117227520,F9034000,,,
6653,-118751232,F8EC0000,,,
6655,-120176640,F8D64000,,,
6657,-121438208,F8C30000,,,
6659,-122519552,F8B28000,,,
6661,-123650048,F8A14000,,,
6663,-124420096,F8958000,,,
6665,-125026304,F88C4000,,,
6667,-125681664,F8824000,,,
6669,-126173184,F87AC000,,,
6671,-126664704,F8734000,,,
6673,-127008768,F86E0000,,,
6675,-127303680,F8698000,,,
6677,-127582208,F8654000,,,
6679,-127680512,F863C000,,,
6681,-127614976,F864C000,,,
6683,-127336448,F8690000,,,
6685,-126877696,F8700000,,,
6687,-126189568,F87A8000,,,
6689,-125255680,F888C000,,,
6691,-124223488,F8988000,,,
6693,-123076608,F8AA0000,,,
6695,-121716736,F8BEC000,,,
6697,-120373248,F8D34000,,,
6699,-112869376,F945C000,,,
6701,-111673344,F9580000,,,
6703,-110346240,F96C4000,,,
6705,-109084672,F97F8000,,,
6707,-107741184,F9940000,,,
6709,-106217472,F9AB4000,,,
6711,-104792064,F9C10000,,,
6713,-103301120,F9D7C000,,,
6715,-101842944,F9EE0000,,,
6717,-100532224,FA020000,,,
6719,-99303424,FA14C000,,,
6721,-98336768,FA238000,,,
6723,-97386496,FA320000,,,
6725,-96452608,FA404000,,,
6727,-95715328,FA4B8000,,,
6729,-95010816,FA564000,,,
6731,-94289920,FA614000,,,
6733,-93634560,FA6B4000,,,
6735,-92930048,FA760000,,,
6737,-92389376,FA7E4000,,,
6739,-91930624,FA854000,,,
6741,-91488256,FA8C0000,,,
6743,-91291648,FA8F0000,,,
6745,-91144192,FA914000,,,
6747,-91258880,FA8F8000,,,
6749,-91668480,FA894000,,,
6751,-92143616,FA820000,,,
6753,-92831744,FA778000,,,
6755,-93732864,FA69C000,,,
6757,-94748672,FA5A4000,,,
6759,-95993856,FA474000,,,
6761,-97320960,FA330000,,,
6763,-98582528,FA1FC000,,,
6765,-99926016,FA0B4000,,,
6767,-101187584,F9F80000,,,
6769,-102498304,F9E40000,,,
6771,-103907328,F9CE8000,,,
6773,-105480192,F9B68000,,,
6775,-107118592,F99D8000,,,
6777,-108593152,F9870000,,,
6779,-110149632,F96F4000,,,
6781,-111738880,F9570000,,,
6783,-113344512,F93E8000,,,
6785,-115179520,F9228000,,,
6787,-116834304,F9094000,,,
6789,-118259712,F8F38000,,,
6791,-119783424,F8DC4000,,,
6793,-121028608,F8C94000,,,
6795,-122093568,F8B90000,,,
6797,-123142144,F8A90000,,,
6799,-123912192,F89D4000,,,
6801,-124583936,F8930000,,,
6803,-125353984,F8874000,,,
6805,-125992960,F87D8000,,,
6807,-126402560,F8774000,,,
6809,-126697472,F872C000,,,
6811,-127008768,F86E0000,,,
6813,-125960192,F87E0000,,,
6815,-125140992,F88A8000,,,
6817,-124092416,F89A8000,,,
6819,-122912768,F8AC8000,,,
6821,-121602048,F8C08000,,,
6823,-120193024,F8D60000,,,
6825,-118882304,F8EA0000,,,
6827,-117653504,F8FCC000,,,
6829,-116473856,F90EC000,,,
6831,-115359744,F91FC000,,,
6833,-114180096,F931C000,,,
6835,-113016832,F9438000,,,
6837,-111902720,F9548000,,,
6839,-110575616,F968C000,,,
6841,-109248512,F97D0000,,,
6843,-107905024,F9918000,,,
6845,-106463232,F9A78000,,,
6847,-105005056,F9BDC000,,,
6849,-103415808,F9D60000,,,
6851,-101974016,F9EC0000,,,
6853,-100696064,F9FF8000,,,
6855,-99565568,FA10C000,,,
6857,-98582528,FA1FC000,,,
6859,-97615872,FA2E8000,,,
6861,-96681984,FA3CC000,,,
6863,-95911936,FA488000,,,
6865,-95125504,FA548000,,,
6867,-94420992,FA5F4000,,,
6869,-93749248,FA698000,,,
6871,-93077504,FA73C000,,,
6873,-92504064,FA7C8000,,,
6875,-92028928,FA83C000,,,
6877,-91619328,FA8A0000,,,
6879,-91389952,FA8D8000,,,
6881,-91357184,FA8E0000,,,
6883,-91504640,FA8BC000,,,
6885,-91766784,FA87C000,,,
6887,-92209152,FA810000,,,
6889,-92962816,FA758000,,,
6891,-93765632,FA694000,,,
6893,-94781440,FA59C000,,,
6895,-96043008,FA468000,,,
6897,-97353728,FA328000,,,
6899,-98680832,FA1E4000,,,
6901,-99942400,FA0B0000,,,
6903,-101203968,F9F7C000,,,
6905,-102531072,F9E38000,,,
6907,-103940096,F9CE0000,,,
6909,-105512960,F9B60000,,,
6911,-107151360,F99D0000,,,
6913,-108658688,F9860000,,,
6915,-110198784,F96E8000,,,
6917,-111706112,F9578000,,,
6919,-113328128,F93EC000,,,
6921,-115146752,F9230000,,,
6923,-116850688,F9090000,,,
6925,-124370944,F8964000,,,
6927,-125009920,F88C8000,,,
6929,-125779968,F880C000,,,
6931,-126386176,F8778000,,,
6933,-126713856,F8728000,,,
6935,-127090688,F86CC000,,,
6937,-127418368,F867C000,,,
6939,-127647744,F8644000,,,
6941,-127795200,F8620000,,,
6943,-127680512,F863C000,,,
6945,-127369216,F8688000,,,
6947,-126910464,F86F8000,,,
6949,-126238720,F879C000,,,
6951,-125386752,F886C000,,,
6953,-124305408,F8974000,,,
6955,-123174912,F8A88000,,,
6957,-121913344,F8BBC000,,,
6959,-120537088,F8D0C000,,,
6961,-119291904,F8E3C000,,,
6963,-117948416,F8F84000,,,
6965,-116654080,F90C0000,,,
6967,-115556352,F91CC000,,,
6969,-114442240,F92DC000,,,
6971,-113311744,F93F0000,,,
6973,-112132096,F9510000,,,
6975,-110804992,F9654000,,,
6977,-109527040,F978C000,,,
6979,-108183552,F98D4000,,,
6981,-106741760,F9A34000,,,
6983,-105267200,F9B9C000,,,
6985,-103677952,F9D20000,,,
6987,-102236160,F9E80000,,,
6989,-100958208,F9FB8000,,,
6991,-99778560,FA0D8000,,,
6993,-98828288,FA1C0000,,,
6995,-97894400,FA2A4000,,,
6997,-96878592,FA39C000,,,
6999,-96075776,FA460000,,,
7001,-95371264,FA50C000,,,
7003,-94683136,FA5B4000,,,
7005,-93978624,FA660000,,,
7007,-93290496,FA708000,,,
7009,-92766208,FA788000,,,
7011,-92340224,FA7F0000,,,
7013,-91963392,FA84C000,,,
7015,-91799552,FA874000,,,
7017,-91684864,FA890000,,,
7019,-91734016,FA884000,,,
7021,-91996160,FA844000,,,
7023,-92471296,FA7D0000,,,
7025,-93257728,FA710000,,,
7027,-94158848,FA634000,,,
7029,-95191040,FA538000,,,
7031,-96387072,FA414000,,,
7033,-97648640,FA2E0000,,,
7035,-98975744,FA19C000,,,
7037,-107266048,F99B4000,,,
7039,-108724224,F9850000,,,
7041,-110297088,F96D0000,,,
7043,-111886336,F954C000,,,
7045,-113491968,F93C4000,,,
7047,-115245056,F9218000,,,
7049,-116981760,F9070000,,,
7051,-118439936,F8F0C000,,,
7053,-119914496,F8DA4000,,,
7055,-121274368,F8C58000,,,
7057,-122339328,F8B54000,,,
7059,-123404288,F8A50000,,,
7061,-124223488,F8988000,,,
7063,-124796928,F88FC000,,,
7065,-125632512,F8830000,,,
7067,-126222336,F87A0000,,,
7069,-126582784,F8748000,,,
7071,-126992384,F86E4000,,,
7073,-127205376,F86B0000,,,
7075,-127483904,F866C000,,,
7077,-127631360,F8648000,,,
7079,-127467520,F8670000,,,
7081,-127270912,F86A0000,,,
7083,-126844928,F8708000,,,
7085,-126189568,F87A8000,,,
7087,-125353984,F8874000,,,
7089,-124305408,F8974000,,,
7091,-123224064,F8A7C000,,,
7093,-121978880,F8BAC000,,,
7095,-120537088,F8D0C000,,,
7097,-119177216,F8E58000,,,
7099,-117833728,F8FA0000,,,
7101,-116572160,F90D4000,,,
7103,-115523584,F91D4000,,,
7105,-114425856,F92E0000,,,
7107,-113311744,F93F0000,,,
7109,-112082944,F951C000,,,
7111,-110706688,F966C000,,,
7113,-109445120,F97A0000,,,
7115,-108036096,F98F8000,,,
7117,-106659840,F9A48000,,,
7119,-105201664,F9BAC000,,,
7121,-103579648,F9D38000,,,
7123,-102137856,F9E98000,,,
7125,-100810752,F9FDC000,,,
7127,-99680256,FA0F0000,,,
7129,-98697216,FA1E0000,,,
7131,-97714176,FA2D0000,,,
7133,-96780288,FA3B4000,,,
7135,-95977472,FA478000,,,
7137,-95207424,FA534000,,,
7139,-94470144,FA5E8000,,,
7141,-93782016,FA690000,,,
7143,-93077504,FA73C000,,,
7145,-92553216,FA7BC000,,,
7147,-92094464,FA82C000,,,
7149,-92536832,FA7C0000,,,
7151,-93192192,FA720000,,,
7153,-94093312,FA644000,,,
7155,-95158272,FA540000,,,
7157,-96321536,FA424000,,,
7159,-97517568,FA300000,,,
7161,-98795520,FA1C8000,,,
7163,-100171776,FA078000,,,
7165,-101466112,F9F3C000,,,
7167,-102711296,F9E0C000,,,
7169,-104169472,F9CA8000,,,
7171,-105857024,F9B0C000,,,
7173,-107413504,F9990000,,,
7175,-108822528,F9838000,,,
7177,-110280704,F96D4000,,,
7179,-111935488,F9540000,,,
7181,-113606656,F93A8000,,,
7183,-115294208,F920C000,,,
7185,-116998144,F906C000,,,
7187,-118505472,F8EFC000,,,
7189,-119930880,F8DA0000,,,
7191,-121290752,F8C54000,,,
7193,-122421248,F8B40000,,,
7195,-123404288,F8A50000,,,
7197,-124190720,F8990000,,,
7199,-124895232,F88E4000,,,
7201,-125665280,F8828000,,,
7203,-126222336,F87A0000,,,
7205,-126631936,F873C000,,,
7207,-127025152,F86DC000,,,
7209,-127336448,F8690000,,,
7211,-127647744,F8644000,,,
7213,-127729664,F8630000,,,
7215,-127614976,F864C000,,,
7217,-127418368,F867C000,,,
7219,-126926848,F86F4000,,,
7221,-126271488,F8794000,,,
7223,-125386752,F886C000,,,
7225,-124370944,F8964000,,,
7227,-123256832,F8A74000,,,
7229,-121962496,F8BB0000,,,
7231,-120619008,F8CF8000,,,
7233,-119275520,F8E40000,,,
7235,-117981184,F8F7C000,,,
7237,-116817920,F9098000,,,
7239,-115703808,F91A8000,,,
7241,-114524160,F92C8000,,,
7243,-113442816,F93D0000,,,
7245,-112263168,F94F0000,,,
7247,-110870528,F9644000,,,
7249,-109576192,F9780000,,,
7251,-108232704,F98C8000,,,
7253,-106840064,F9A1C000,,,
7255,-105414656,F9B78000,,,
7257,-103874560,F9CF0000,,,
7259,-96763904,FA3B8000,,,
7261,-95944704,FA480000,,,
7263,-95305728,FA51C000,,,
7265,-94535680,FA5D8000,,,
7267,-93814784,FA688000,,,
7269,-93208576,FA71C000,,,
7271,-92569600,FA7B8000,,,
7273,-92110848,FA828000,,,
7275,-91734016,FA884000,,,
7277,-91537408,FA8B4000,,,
7279,-91521024,FA8B8000,,,
7281,-91553792,FA8B0000,,,
7283,-91848704,FA868000,,,
7285,-92372992,FA7E8000,,,
7287,-93011968,FA74C000,,,
7289,-93847552,FA680000,,,
7291,-94879744,FA584000,,,
7293,-96108544,FA458000,,,
7295,-97435648,FA314000,,,
7297,-98664448,FA1E8000,,,
7299,-99958784,FA0AC000,,,
7301,-101269504,F9F6C000,,,
7303,-102563840,F9E30000,,,
7305,-103956480,F9CDC000,,,
7307,-105480192,F9B68000,,,
7309,-107151360,F99D0000,,,
7311,-108691456,F9858000,,,
7313,-110182400,F96EC000,,,
7315,-111738880,F9570000,,,
7317,-113377280,F93E0000,,,
7319,-115146752,F9230000,,,
7321,-116834304,F9094000,,,
7323,-118308864,F8F2C000,,,
7325,-119816192,F8DBC000,,,
7327,-121159680,F8C74000,,,
7329,-122175488,F8B7C000,,,
7331,-123256832,F8A74000,,,
7333,-124108800,F89A4000,,,
7335,-124796928,F88FC000,,,
7337,-125566976,F8840000,,,
7339,-126124032,F87B8000,,,
7341,-126550016,F8750000,,,
7343,-126943232,F86F0000,,,
7345,-127287296,F869C000,,,
7347,-127565824,F8658000,,,
7349,-127598592,F8650000,,,
7351,-127533056,F8660000,,,
7353,-127385600,F8684000,,,
7355,-126861312,F8704000,,,
7357,-126205952,F87A4000,,,
7359,-125403136,F8868000,,,
7361,-124289024,F8978000,,,
7363,-123191296,F8A84000,,,
7365,-121913344,F8BBC000,,,
7367,-120504320,F8D14000,,,
7369,-119193600,F8E54000,,,
7371,-111820800,F955C000,,,
7373,-110575616,F968C000,,,
7375,-109199360,F97DC000,,,
7377,-107839488,F9928000,,,
7379,-106414080,F9A84000,,,
7381,-104988672,F9BE0000,,,
7383,-103530496,F9D44000,,,
7385,-102023168,F9EB4000,,,
7387,-100679680,F9FFC000,,,
7389,-99516416,FA118000,,,
7391,-98500608,FA210000,,,
7393,-97550336,FA2F8000,,,
7395,-96534528,FA3F0000,,,
7397,-95797248,FA4A4000,,,
7399,-95109120,FA54C000,,,
7401,-94273536,FA618000,,,
7403,-93601792,FA6BC000,,,
7405,-92946432,FA75C000,,,
7407,-92372992,FA7E8000,,,
7409,-91947008,FA850000,,,
7411,-91537408,FA8B4000,,,
7413,-91308032,FA8EC000,,,
7415,-91226112,FA900000,,,
7417,-91275264,FA8F4000,,,
7419,-91586560,FA8A8000,,,
7421,-92028928,FA83C000,,,
7423,-92700672,FA798000,,,
7425,-93585408,FA6C0000,,,
7427,-94568448,FA5D0000,,,
7429,-95748096,FA4B0000,,,
7431,-97091584,FA368000,,,
7433,-98435072,FA220000,,,
7435,-99729408,FA0E4000,,,
7437,-100990976,F9FB0000,,,
7439,-102268928,F9E78000,,,
7441,-103661568,F9D24000,,,
7443,-105218048,F9BA8000,,,
7445,-106774528,F9A2C000,,,
7447,-108265472,F98C0000,,,
7449,-109772800,F9750000,,,
7451,-111460352,F95B4000,,,
7453,-113131520,F941C000,,,
7455,-114786304,F9288000,,,
7457,-116523008,F90E0000,,,
7459,-118046720,F8F6C000,,,
7461,-119537664,F8E00000,,,
7463,-120864768,F8CBC000,,,
7465,-121896960,F8BC0000,,,
7467,-122994688,F8AB4000,,,
7469,-123846656,F89E4000,,,
7471,-124518400,F8940000,,,
7473,-125222912,F8894000,,,
7475,-125779968,F880C000,,,
7477,-126255104,F8798000,,,
7479,-126648320,F8738000,,,
7481,-126943232,F86F0000,,,
7483,-126074880,F87C4000,,,
7485,-125239296,F8890000,,,
7487,-124207104,F898C000,,,
7489,-123109376,F8A98000,,,
7491,-121864192,F8BC8000,,,
7493,-120520704,F8D10000,,,
7495,-119193600,F8E54000,,,
7497,-117899264,F8F90000,,,
7499,-116604928,F90CC000,,,
7501,-115490816,F91DC000,,,
7503,-114393088,F92E8000,,,
7505,-113229824,F9404000,,,
7507,-112033792,F9528000,,,
7509,-110706688,F966C000,,,
7511,-109395968,F97AC000,,,
7513,-108134400,F98E0000,,,
7515,-106758144,F9A30000,,,
7517,-105267200,F9B9C000,,,
7519,-103661568,F9D24000,,,
7521,-102219776,F9E84000,,,
7523,-101007360,F9FAC000,,,
7525,-99811328,FA0D0000,,,
7527,-98762752,FA1D0000,,,
7529,-97796096,FA2BC000,,,
7531,-96813056,FA3AC000,,,
7533,-96059392,FA464000,,,
7535,-95338496,FA514000,,,
7537,-94584832,FA5CC000,,,
7539,-93929472,FA66C000,,,
7541,-93192192,FA720000,,,
7543,-92717056,FA794000,,,
7545,-92258304,FA804000,,,
7547,-91815936,FA870000,,,
7549,-91602944,FA8A4000,,,
7551,-91488256,FA8C0000,,,
7553,-91521024,FA8B8000,,,
7555,-91832320,FA86C000,,,
7557,-92323840,FA7F4000,,,
7559,-93028352,FA748000,,,
7561,-93847552,FA680000,,,
7563,-94797824,FA598000,,,
7565,-96043008,FA468000,,,
7567,-97337344,FA32C000,,,
7569,-98697216,FA1E0000,,,
7571,-100089856,FA08C000,,,
7573,-101236736,F9F74000,,,
7575,-102498304,F9E40000,,,
7577,-103940096,F9CE0000,,,
7579,-105578496,F9B50000,,,
7581,-107200512,F99C4000,,,
7583,-108609536,F986C000,,,
7585,-110116864,F96FC000,,,
7587,-111689728,F957C000,,,
7589,-113246208,F9400000,,,
7591,-115064832,F9244000,,,
7593,-116850688,F9090000,,,
7595,-124141568,F899C000,,,
7597,-124698624,F8914000,,,
7599,-125370368,F8870000,,,
7601,-126058496,F87C8000,,,
7603,-126484480,F8760000,,,
7605,-126926848,F86F4000,,,
7607,-127287296,F869C000,,,
7609,-127467520,F8670000,,,
7611,-127614976,F864C000,,,
7613,-127516672,F8664000,,,
7615,-127270912,F86A0000,,,
7617,-126828544,F870C000,,,
7619,-126124032,F87B8000,,,
7621,-125337600,F8878000,,,
7623,-124338176,F896C000,,,
7625,-123174912,F8A88000,,,
7627,-121880576,F8BC4000,,,
7629,-120520704,F8D10000,,,
7631,-119275520,F8E40000,,,
7633,-117964800,F8F80000,,,
7635,-116654080,F90C0000,,,
7637,-115523584,F91D4000,,,
7639,-114393088,F92E8000,,,
7641,-113246208,F9400000,,,
7643,-112066560,F9520000,,,
7645,-110772224,F965C000,,,
7647,-109510656,F9790000,,,
7649,-108199936,F98D0000,,,
7651,-106758144,F9A30000,,,
7653,-105316352,F9B90000,,,
7655,-103694336,F9D1C000,,,
7657,-102203392,F9E88000,,,
7659,-100974592,F9FB4000,,,
7661,-99778560,FA0D8000,,,
7663,-98795520,FA1C8000,,,
7665,-97796096,FA2BC000,,,
7667,-96763904,FA3B8000,,,
7669,-96059392,FA464000,,,
7671,-95338496,FA514000,,,
7673,-94519296,FA5DC000,,,
7675,-93847552,FA680000,,,
7677,-93175808,FA724000,,,
7679,-92651520,FA7A4000,,,
7681,-92209152,FA810000,,,
7683,-91766784,FA87C000,,,
7685,-91553792,FA8B0000,,,
7687,-91455488,FA8C8000,,,
7689,-91504640,FA8BC000,,,
7691,-91832320,FA86C000,,,
7693,-92241920,FA808000,,,
7695,-92930048,FA760000,,,
7697,-93749248,FA698000,,,
7699,-94666752,FA5B8000,,,
7701,-95895552,FA48C000,,,
7703,-97239040,FA344000,,,
7705,-98631680,FA1F0000,,,
7707,-106774528,F9A2C000,,,
7709,-108298240,F98B8000,,,
7711,-109772800,F9750000,,,
7713,-111329280,F95D4000,,,
7715,-113000448,F943C000,,,
7717,-114688000,F92A0000,,,
7719,-116359168,F9108000,,,
7721,-117932032,F8F88000,,,
7723,-119373824,F8E28000,,,
7725,-120750080,F8CD8000,,,
7727,-121880576,F8BC4000,,,
7729,-122880000,F8AD0000,,,
7731,-123764736,F89F8000,,,
7733,-124420096,F8958000,,,
7735,-125140992,F88A8000,,,
7737,-125796352,F8808000,,,
7739,-126124032,F87B8000,,,
7741,-126566400,F874C000,,,
7743,-126926848,F86F4000,,,
7745,-127090688,F86CC000,,,
7747,-127270912,F86A0000,,,
7749,-127205376,F86B0000,,,
7751,-126976000,F86E8000,,,
7753,-126566400,F874C000,,,
7755,-125943808,F87E4000,,,
7757,-125108224,F88B0000,,,
7759,-124076032,F89AC000,,,
7761,-122978304,F8AB8000,,,
7763,-121716736,F8BEC000,,,
7765,-120258560,F8D50000,,,
7767,-118931456,F8E94000,,,
7769,-117784576,F8FAC000,,,
7771,-116539392,F90DC000,,,
7773,-115425280,F91EC000,,,
7775,-114278400,F9304000,,,
7777,-113065984,F942C000,,,
7779,-111968256,F9538000,,,
7781,-110673920,F9674000,,,
7783,-109363200,F97B4000,,,
7785,-108052480,F98F4000,,,
7787,-106577920,F9A5C000,,,
7789,-105119744,F9BC0000,,,
7791,-103596032,F9D34000,,,
7793,-102088704,F9EA4000,,,
7795,-100810752,F9FDC000,,,
7797,-99663872,FA0F4000,,,
7799,-98615296,FA1F4000,,,
7801,-97632256,FA2E4000,,,
7803,-96681984,FA3CC000,,,
7805,-95911936,FA488000,,,
7807,-95191040,FA538000,,,
7809,-94486528,FA5E4000,,,
7811,-93831168,FA684000,,,
7813,-93110272,FA734000,,,
7815,-92487680,FA7CC000,,,
7817,-92028928,FA83C000,,,
7819,-92553216,FA7BC000,,,
7821,-93192192,FA720000,,,
7823,-94076928,FA648000,,,
7825,-95125504,FA548000,,,
7827,-96239616,FA438000,,,
